,gamemode,battletime,p1.name,p2.name,p1.crowns,p2.crowns,p1.card_1,p1.card_2,p1.card_3,p1.card_4,p1.card_5,p1.card_6,p1.card_7,p1.card_8,p2.card_1,p2.card_2,p2.card_3,p2.card_4,p2.card_5,p2.card_6,p2.card_7,p2.card_8
9,Ladder,20211014T050059.000Z,Mirave,RubenSkyCr,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Zap,Fireball,Royal Recruits,Skeleton Army,Inferno Dragon,Spear Goblins,Cannon,Balloon
10,Ladder,20211014T045558.000Z,Mirave,johan sc XD,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Lava Hound,Minions,Goblin Gang,Zap,Fireball,Mega Minion,Inferno Tower,Balloon
11,Ladder,20211014T045144.000Z,Mirave,Gohan ⚡,0,1,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Baby Dragon,Goblin Cage,Electro Wizard,Lumberjack,Barbarian Barrel,Royal Giant,Mega Minion,Lightning
12,Ladder,20211014T044825.000Z,Mirave,Cood,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Lightning,Mega Knight,Inferno Dragon,Electro Wizard,Bandit,Barbarian Barrel,Arrows,Ram Rider
13,Ladder,20211014T044331.000Z,Mirave,DESTROYER101,0,3,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Knight,Hog Rider,Skeletons,Earthquake,Tesla,Firecracker,Tornado,The Log
14,Ladder,20211014T044045.000Z,Mirave,Aldair Vargas,0,1,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Prince,Fireball,Goblin Giant,Bats,Spear Goblins,Dark Prince,Goblin Gang,Zap
15,Ladder,20211014T043613.000Z,Mirave,あ。ん。く。そ。,1,0,Fireball,Ice Spirit,Skeletons,Ice Golem,Musketeer,Cannon,The Log,Hog Rider,Rocket,Bats,Ice Golem,Hog Rider,Fire Spirit,Princess,The Log,Mini P.E.K.K.A
0,Ladder,20211013T111217.000Z,Nuri,TQ Miguelito,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Musketeer,Hog Rider,Poison,The Log,Tesla,Guards,Mega Knight,Ice Spirit
1,Ladder,20211012T101111.000Z,Nuri,Aliana❤️,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,X-Bow,Rocket,Knight,Skeletons,Electro Spirit,Tesla,The Log,Archers
3,Ladder,20211011T115251.000Z,Nuri,darko,1,0,The Log,Skeletons,Valkyrie,Dart Goblin,Fireball,Goblin Barrel,Skeleton Barrel,Tesla,Three Musketeers,Royal Ghost,Heal Spirit,Barbarian Barrel,Ice Golem,Bandit,Elite Barbarians,Elixir Collector
4,Ladder,20211011T110437.000Z,Nuri,KD,1,0,Mega Minion,Royal Giant,Fireball,Fisherman,Heal Spirit,The Log,Royal Ghost,Electro Wizard,Giant Snowball,Mega Knight,Mother Witch,Balloon,Fisherman,Electro Spirit,Hunter,Fireball
5,Ladder,20211011T110037.000Z,Nuri,duvacazzavi,1,3,Mega Minion,Royal Giant,Fireball,Fisherman,Heal Spirit,The Log,Royal Ghost,Electro Wizard,Elixir Golem,Heal Spirit,Battle Healer,Electro Dragon,Inferno Dragon,Rage,Elite Barbarians,Tornado
6,Ladder,20211011T100244.000Z,Nuri,LD 部落最靓的仔,0,3,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Royal Giant,Giant Skeleton,Mother Witch,Goblin Barrel,Skeleton Army,Zappies,Bomber,Arrows
7,Ladder,20211011T095922.000Z,Nuri,Demon Chocolate,2,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Flying Machine,Royal Hogs,Mother Witch,Barbarian Barrel,Zappies,Elite Barbarians,Mega Knight,Fireball
8,Ladder,20211011T095522.000Z,Nuri,ふーくん(∪•ﻌ•∪),0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Tornado,Knight,Tesla,Barbarian Barrel,Graveyard,Dark Prince,Baby Dragon,Fireball
9,Ladder,20211011T094843.000Z,Nuri,★★,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Mortar,Arrows,Cannon Cart,Fireball,Skeletons,Miner,Minions,Minion Horde
13,Ladder,20211011T010653.000Z,Nuri,EA Gabs™️✨,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Giant Snowball,Mega Minion,Barbarian Barrel,Tornado,Bowler,Golem,Inferno Dragon,Graveyard
14,Ladder,20211011T010127.000Z,Nuri,ANomi❤Neidi,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Miner,Zap,Inferno Dragon,Balloon,Fireball,Goblin Cage,Knight,Ice Wizard
15,Ladder,20211011T005700.000Z,Nuri,SergioRamos:),1,2,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Royal Giant,Fireball,Baby Dragon,Mega Minion,Electro Wizard,Lumberjack,Barbarian Barrel,Goblin Cage
16,Ladder,20211011T005012.000Z,Nuri,RBN I inSAnE,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Sparky,Fireball,Goblin Giant,Prince,Zap,Fisherman,Spear Goblins,Mega Minion
17,Ladder,20211011T004427.000Z,Nuri,Hicham❤Snipe,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Giant,Sparky,Minion Horde,Zap,Bats,Arrows,Mini P.E.K.K.A,Skeleton Army
18,Ladder,20211011T003913.000Z,Nuri,<c2>ZAPOT</c,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Goblin Hut,Barbarian Barrel,Furnace,Fireball,Mother Witch,Flying Machine,Mega Knight,Cannon Cart
19,Ladder,20211011T003537.000Z,Nuri,Renan Cava,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Royal Hogs,Mother Witch,The Log,Mirror,Skeleton Dragons,Skeletons,Goblin Cage,Fireball
20,Ladder,20211011T003033.000Z,Nuri,Ma0067te,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Ice Golem,Three Musketeers,Elixir Collector,Royal Ghost,Bandit,Elite Barbarians,Heal Spirit,Barbarian Barrel
21,Ladder,20211011T002518.000Z,Nuri,Trueno⚡️,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Ice Golem,Skeletons,Balloon,Barbarian Barrel,Musketeer,Giant Snowball,Miner,Bomb Tower
22,Ladder,20211011T002123.000Z,Nuri,Pobre Castanha™,1,2,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Lava Hound,Miner,Arrows,Barbarians,Zap,Balloon,Skeleton Dragons,Inferno Dragon
23,Ladder,20211011T001657.000Z,Nuri,Soma zain,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Giant,Tornado,Skeleton Army,Wizard,Sparky,Zap,Elite Barbarians,Minion Horde
24,Ladder,20211011T001143.000Z,Nuri,<c2>⚡️Manuel⚡️,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Electro Spirit,Skeletons,Cannon,The Log,Musketeer,Graveyard,Arrows,Bats,Giant,Giant Snowball,Mini P.E.K.K.A,Skeleton Army
0,Ladder,20211012T220434.000Z,McTato,Renan Cava,0,1,Ice Spirit,The Log,Musketeer,Hog Rider,Ice Golem,Cannon,Fireball,Skeletons,X-Bow,Tesla,Valkyrie,Skeletons,Fire Spirit,Bomber,Rocket,Tornado
1,Ladder,20211012T215951.000Z,McTato,DORIA,0,3,Ice Spirit,The Log,Musketeer,Hog Rider,Ice Golem,Cannon,Fireball,Skeletons,Inferno Dragon,Balloon,Minions,Arrows,Guards,Mega Knight,Fireball,Zap
2,Ladder,20211012T215535.000Z,McTato,German Maestro,1,0,Ice Spirit,The Log,Musketeer,Hog Rider,Ice Golem,Cannon,Fireball,Skeletons,Royal Hogs,Cannon Cart,Goblin Cage,The Log,Mother Witch,Skeleton Dragons,Fireball,Skeletons
3,Ladder,20211012T214614.000Z,McTato,Jorge,0,3,Ice Spirit,The Log,Musketeer,Hog Rider,Ice Golem,Cannon,Fireball,Skeletons,Bowler,Balloon,Lumberjack,Inferno Dragon,Baby Dragon,Freeze,Tornado,Barbarian Barrel
4,Ladder,20211012T214130.000Z,McTato,EA Alex✨,0,1,Ice Spirit,The Log,Musketeer,Hog Rider,Ice Golem,Cannon,Fireball,Skeletons,Mother Witch,Flying Machine,Cannon Cart,Barbarian Barrel,Furnace,Fireball,Elite Barbarians,Goblin Hut
5,Ladder,20211012T213436.000Z,McTato,EzeQuiel,0,1,Ice Spirit,The Log,Musketeer,Hog Rider,Ice Golem,Cannon,Fireball,Skeletons,Lava Hound,Balloon,Inferno Dragon,Fireball,Zap,Barbarians,Valkyrie,Baby Dragon
6,Ladder,20211012T212740.000Z,McTato,Saponetta1,0,1,Ice Spirit,The Log,Musketeer,Hog Rider,Ice Golem,Cannon,Fireball,Skeletons,Royal Ghost,Mega Knight,Zappies,Furnace,Cannon Cart,Mother Witch,Flying Machine,Goblin Hut
7,Ladder,20211012T211640.000Z,McTato,⭐ GÖKDENİZ ⭐,1,0,Ice Spirit,The Log,Musketeer,Hog Rider,Ice Golem,Cannon,Fireball,Skeletons,Lava Hound,Lumberjack,Baby Dragon,Flying Machine,Bats,Fireball,Clone,Skeleton Army
15,Ladder,20211012T165611.000Z,McTato,xReMuSSS,1,0,Ice Spirit,Hog Rider,Cannon,Fireball,Skeletons,Musketeer,Ice Golem,The Log,Inferno Tower,Goblin Barrel,The Log,Princess,Goblin Gang,Electro Spirit,Knight,Rocket
16,Ladder,20211012T163835.000Z,McTato,ABASS,0,3,Ice Spirit,Hog Rider,Cannon,Fireball,Skeletons,Musketeer,Ice Golem,The Log,Electro Spirit,Skeletons,Valkyrie,Tesla,Goblin Barrel,Rocket,The Log,Princess
17,Ladder,20211012T163510.000Z,McTato,FACE,1,0,Ice Spirit,Hog Rider,Cannon,Fireball,Skeletons,Musketeer,Ice Golem,The Log,Graveyard,Knight,Ice Wizard,Baby Dragon,Goblin Cage,Barbarian Barrel,Tornado,Poison
19,Ladder,20211012T031110.000Z,McTato,Judas Priest,1,0,Ice Spirit,Hog Rider,Cannon,Fireball,Skeletons,Musketeer,Ice Golem,The Log,Royal Giant,Lightning,Mother Witch,Mega Minion,The Log,Skeletons,Fisherman,Electro Spirit
22,Ladder,20211012T004000.000Z,McTato,anarchy,1,0,Ice Spirit,Hog Rider,Cannon,Fireball,Skeletons,Musketeer,Ice Golem,The Log,Balloon,Hunter,Miner,Ice Golem,Giant Snowball,Skeletons,The Log,Royal Delivery
23,Ladder,20211012T003452.000Z,McTato,Suriel,1,0,Ice Spirit,Hog Rider,Cannon,Fireball,Skeletons,Musketeer,Ice Golem,The Log,Electro Spirit,Flying Machine,Fireball,Royal Recruits,Zappies,Goblin Cage,Royal Hogs,Barbarian Barrel
0,Ladder,20211014T055448.000Z,ちゃんジャガ,WU II Chicco ⭐,1,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Goblin Hut,Furnace,Elite Barbarians,Royal Recruits,Cannon Cart,Fireball,The Log,Mother Witch
1,Ladder,20211014T055024.000Z,ちゃんジャガ,miner_master™️,0,1,Valkyrie,Hog Rider,Firecracker,Tesla,Skeletons,Fire Spirit,The Log,Earthquake,Royal Giant,Electro Spirit,Goblin Cage,The Log,Ice Wizard,Fireball,Tornado,Mega Minion
2,Ladder,20211014T054021.000Z,ちゃんジャガ,Will X,0,1,Knight,Goblin Barrel,Electro Spirit,Skeletons,Rocket,The Log,Tesla,Princess,Valkyrie,Hog Rider,Fire Spirit,The Log,Firecracker,Tesla,Earthquake,Skeletons
3,Ladder,20211014T035633.000Z,ちゃんジャガ,Pedrin™,1,2,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Fireball,The Log,Cannon,Musketeer,Giant,Graveyard,Dark Prince,Minions,Giant Snowball,Skeleton Army,Musketeer,Arrows
4,Ladder,20211014T013223.000Z,ちゃんジャガ,Nakor,0,1,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Fireball,The Log,Cannon,Musketeer,Goblin Cage,Fisherman,Wall Breakers,Bandit,Arrows,Royal Recruits,Dart Goblin,Skeleton Dragons
5,Ladder,20211014T012649.000Z,ちゃんジャガ,ＳＣＯＲＧＥ™,1,0,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Fireball,The Log,Cannon,Musketeer,Bandit,Mega Knight,Electro Wizard,Barbarian Barrel,Inferno Dragon,Ram Rider,Giant Snowball,Poison
6,Ladder,20211014T012134.000Z,ちゃんジャガ,메로엣타.Kang,2,0,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Fireball,The Log,Cannon,Musketeer,Royal Giant,Giant Skeleton,Mother Witch,Goblin Barrel,Skeleton Army,Zappies,Bomber,Fireball
7,Ladder,20211014T001021.000Z,ちゃんジャガ,⚡️Ⓜ️ elmelegy⚡️,0,1,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,P.E.K.K.A,Bandit,Battle Ram,Royal Ghost,Magic Archer,Electro Wizard,Zap,Fireball
8,Ladder,20211013T162857.000Z,ちゃんジャガ,♣️♦️Pedal♥️♠️,1,2,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Royal Recruits,Wall Breakers,Royal Ghost,Elite Barbarians,Princess,Firecracker,Bandit,Goblin Drill
9,Ladder,20211013T162445.000Z,ちゃんジャガ,i qu 111,1,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Furnace,Minion Horde,Skeleton Army,Goblin Barrel,Miner,Electro Wizard,Fireball,The Log
10,Ladder,20211013T161800.000Z,ちゃんジャガ,Gus❤️Dlew,1,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Golem,Lumberjack,Wizard,Cannon Cart,Mini P.E.K.K.A,Zap,Electro Wizard,Arrows
11,Ladder,20211013T141329.000Z,ちゃんジャガ,Prince Tebi,0,1,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Bats,Wall Breakers,Prince,Dark Prince,Lightning,Mega Knight,Zap,Musketeer
12,Ladder,20211013T140944.000Z,ちゃんジャガ,Thug Life ™,1,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Golem,Mega Minion,Tornado,Zap,Bomber,Night Witch,Fireball,Mini P.E.K.K.A
13,Ladder,20211013T140443.000Z,ちゃんジャガ,KAUAN MALUF™️,1,0,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Fireball,The Log,Cannon,Musketeer,Prince,Balloon,Wizard,Valkyrie,Minion Horde,Arrows,Skeleton Army,Rage
14,Ladder,20211013T135923.000Z,ちゃんジャガ,:) plasma :(,1,0,Hog Rider,Ice Golem,Ice Spirit,Skeletons,Fireball,The Log,Cannon,Musketeer,Graveyard,Mortar,Electro Spirit,Fireball,Guards,Spear Goblins,Cannon Cart,Inferno Dragon
15,Ladder,20211013T135326.000Z,ちゃんジャガ,Totem I Magiho,0,1,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Bandit,Electro Wizard,Inferno Dragon,Fireball,Giant Snowball,Barbarian Barrel,Mega Knight,Ram Rider
16,Ladder,20211013T135001.000Z,ちゃんジャガ,Lim l Doiya⊿⁴⁶,1,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Bats,Prince,Goblin Gang,Skeleton Barrel,Miner,Inferno Dragon,Mega Knight,Zap
17,Ladder,20211013T134521.000Z,ちゃんジャガ,✫ I ƜӇƖƬⲈ ƁⲈƛƦƊ,1,3,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Elixir Golem,Inferno Dragon,Tornado,Night Witch,Electro Dragon,Heal Spirit,Rage,Battle Healer
18,Ladder,20211013T134104.000Z,ちゃんジャガ,AYUNiD❤️いのりば,1,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Bats,The Log,Ice Golem,Fireball,Guards,Princess,Mini P.E.K.K.A,Royal Hogs
19,Ladder,20211013T133548.000Z,ちゃんジャガ,BLoodaXe,1,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Giant,Prince,Dark Prince,Miner,Electro Wizard,Mega Minion,Zap,Fireball
20,Ladder,20211013T132703.000Z,ちゃんジャガ,LADISLAO,2,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,P.E.K.K.A,Balloon,Lumberjack,Electro Dragon,Baby Dragon,Tornado,Freeze,Zap
21,Ladder,20211013T132155.000Z,ちゃんジャガ,Azogo Zogo Taza,3,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Graveyard,Furnace,P.E.K.K.A,Mega Minion,Zappies,Poison,Barbarian Barrel,Giant Snowball
22,Ladder,20211013T131829.000Z,ちゃんジャガ,MONKEY D ADRIÁN,2,1,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Giant,Dark Prince,Elite Barbarians,Arrows,Fireball,Skeleton Dragons,Electro Wizard,Fisherman
23,Ladder,20211013T131433.000Z,ちゃんジャガ,<c5>Elaina,2,1,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Graveyard,Sparky,Inferno Dragon,Princess,Knight,Guards,Royal Delivery,Freeze
24,Ladder,20211013T131030.000Z,ちゃんジャガ,5>tog,1,0,Royal Hogs,Bomber,Electro Spirit,Skeletons,Earthquake,The Log,Hunter,Royal Delivery,Baby Dragon,Bats,Lumberjack,Skeleton Army,Lava Hound,Flying Machine,Clone,Fireball
0,Ladder,20211014T020016.000Z,o my days,Gaspar D.,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Mother Witch,Royal Giant,Fireball,Barbarian Barrel,Skeletons,Electro Spirit,Mega Minion,Fisherman
1,Ladder,20211014T015609.000Z,o my days,Adriano L Clash,1,3,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Giant,Skeleton Army,Bats,Arrows,Graveyard,Night Witch,Giant Snowball,Bowler
2,Ladder,20211014T015223.000Z,o my days,DJ HANCOCK ♥️SV,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Barbarian Barrel,Balloon,P.E.K.K.A,Baby Dragon,Electro Dragon,Tornado,Freeze,Lumberjack
3,Ladder,20211014T014716.000Z,o my days,Gandalf⚡,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Electro Giant,Tornado,Lightning,Bowler,Baby Dragon,Mega Minion,Barbarian Barrel,Goblin Cage
4,Ladder,20211014T014351.000Z,o my days,chelo,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Royal Giant,Goblin Cage,Fireball,Mega Minion,Mother Witch,Barbarian Barrel,Dark Prince,Fisherman
11,Ladder,20211013T090409.000Z,o my days,S m o,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Bandit,Electro Wizard,Inferno Dragon,Mega Knight,Poison,Ram Rider,Royal Ghost,Zap
12,Ladder,20211013T085825.000Z,o my days,ゴルゴ,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Zap,P.E.K.K.A,Bandit,Fireball,Battle Ram,Electro Wizard,Royal Ghost,Magic Archer
13,Ladder,20211013T085350.000Z,o my days,CARL,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Mega Knight,Mother Witch,Electro Wizard,Baby Dragon,Fireball,Elite Barbarians,Barbarian Barrel,Tornado
14,Ladder,20211013T084816.000Z,o my days,Josee!,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Goblin Gang,Cannon Cart,Spear Goblins,Mortar,Minion Horde,The Log,Miner,Fireball
15,Ladder,20211013T084252.000Z,o my days,Wazap Giorno,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Valkyrie,The Log,Fire Spirit,Bomb Tower,Electro Wizard,Fireball,Miner,Skeletons
16,Ladder,20211013T083755.000Z,o my days,Kaguya Hime,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Lava Hound,Minions,Inferno Dragon,Guards,Fireball,Tombstone,Zap,Balloon
17,Ladder,20211013T083316.000Z,o my days,Quō vādis?,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Lava Hound,Skeleton Dragons,Flying Machine,Arrows,Guards,Goblin Cage,Mega Minion,Miner
18,Ladder,20211013T082925.000Z,o my days,✨Alfred C✨,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Zap,Fireball,Flying Machine,Mini P.E.K.K.A,Furnace,Goblin Hut,Mother Witch,Mega Knight
19,Ladder,20211013T082614.000Z,o my days,やっちゃうYO!! ナポリ☻,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Goblin Giant,Prince,Guards,Spear Goblins,Fireball,Bats,Dark Prince,Zap
20,Ladder,20211013T082306.000Z,o my days,Rayanthepro,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,P.E.K.K.A,Royal Ghost,Magic Archer,Electro Wizard,Bandit,Battle Ram,Zap,Fireball
21,Ladder,20211013T081921.000Z,o my days,コハロンの愛弟子,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Goblin Barrel,Princess,Rocket,Knight,Tesla,Goblin Gang,The Log,Electro Spirit
22,Ladder,20211013T081514.000Z,o my days,NS丨俊希reflesh,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,P.E.K.K.A,Royal Ghost,Bandit,Battle Ram,Electro Wizard,Magic Archer,Poison,Zap
23,Ladder,20211013T061654.000Z,o my days,SIVASLI,0,3,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Graveyard,Goblin Cage,Tornado,Barbarian Barrel,Fireball,Baby Dragon,Mega Minion,Knight
24,Ladder,20211013T061355.000Z,o my days,TyranTrump,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,The Log,Poison,Tesla,Spear Goblins,Skeletons,Knight,Miner,Rocket
1,Ladder,20211013T215230.000Z,Sway❄️,el tirador xd,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Golem,Lumberjack,Baby Dragon,Electro Dragon,Tornado,Mega Minion,Cannon Cart,Barbarian Barrel
3,Ladder,20211013T191728.000Z,Sway❄️,UA I Clasher,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Mega Minion,Night Witch,Elite Barbarians,Golem,Zap,Skeleton Army,Arrows,Fireball
4,Ladder,20211013T191242.000Z,Sway❄️,cyber tayger,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Giant,Prince,Mega Minion,Fireball,Dark Prince,Miner,Electro Wizard,Zap
5,Ladder,20211013T190804.000Z,Sway❄️,Hassoon36,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Goblin Drill,Wall Breakers,Fireball,Fire Spirit,Inferno Tower,Valkyrie,The Log,Spear Goblins
6,Ladder,20211013T190311.000Z,Sway❄️,<c3>Sᴇᴡᴇᴅʏ80ツ™,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Hog Rider,Tesla,Earthquake,The Log,Valkyrie,Firecracker,Skeletons,Ice Spirit
7,Ladder,20211013T185748.000Z,Sway❄️,あんかば,2,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Magic Archer,Fireball,Zap,Electro Wizard,Bandit,Battle Ram,Royal Ghost,P.E.K.K.A
8,Ladder,20211013T185436.000Z,Sway❄️,MONKEY D ADRIÁN,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Giant,Dark Prince,Elite Barbarians,Arrows,Fireball,Skeleton Dragons,Electro Wizard,Fisherman
9,Ladder,20211013T183212.000Z,Sway❄️,K.I.N.G boy;),1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Royal Giant,Skeletons,Electro Spirit,The Log,Mother Witch,Mega Minion,Fireball,Fisherman
10,Ladder,20211013T182746.000Z,Sway❄️,rfnm,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Fireball,Minion Horde,Cannon Cart,Mortar,Goblin Gang,Spear Goblins,The Log,Miner
12,Ladder,20211013T142746.000Z,Sway❄️,Andrin,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Cannon Cart,Zappies,Arrows,Graveyard,Knight,Inferno Dragon,Fireball,Goblin Cage
21,Ladder,20211011T051117.000Z,Sway❄️,TEAN,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Balloon,Bowler,Electro Dragon,Lumberjack,Inferno Dragon,Freeze,Tornado,Barbarian Barrel
22,Ladder,20211011T050327.000Z,Sway❄️,かます,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Musketeer,Ice Golem,Balloon,Bomb Tower,Skeletons,Barbarian Barrel,Miner,Giant Snowball
23,Ladder,20211011T045937.000Z,Sway❄️,KINGPRO,1,0,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Arrows,Barbarian Barrel,Goblin Cage,Zappies,Flying Machine,Fireball,Royal Hogs,Royal Recruits
24,Ladder,20211011T045617.000Z,Sway❄️,Alex,0,1,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,Cannon,Musketeer,Fireball,The Log,Hog Rider,Ice Golem,Ice Spirit,Skeletons
